"Nom grau","URL grau","Crèdtis grau","Nom assig","URL assig","Crèdits assig","Tipus assig.","Semestre assig.","Menció assig"
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Innovació, Gestió de Persones i Creació d'Empreses","","6","Optativa","6",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Interfícies d'Usuari","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330244/interficies-dusuari.pdf","6","Optativa","6",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Microelectrònica","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330246/microelectronica.pdf","6","Optativa","6",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Optimització i Teoria de la Decisió","","6","Optativa","6",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Química","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330054/quimica.pdf","6","Optativa","6",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Recursos Energètics","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330094/recursos-energetics.pdf","6","Optativa","6",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Resistència dels Materials","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330066/resistencia-dels-materials.pdf","6","Optativa","6",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Seguretat i Secret en la Codificació de la Informació","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330120/seguretat-i-secret-en-la-codificacio-de-la-informacio.pdf","6","Optativa","6",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Sistemes de Comunicació","","6","Optativa","6",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Sistemes Electrònics de Control","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330240/sistemes-electronics-de-control.pdf","6","Obligatòria","6",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Sistemes Encastats","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330237/sistemes-encastats.pdf","6","Obligatòria","6",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Sistemes Mecànics","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330063/sistemes-mecanics.pdf","6","Optativa","6",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Transmissió de Dades","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330248/transmissio-de-dades.pdf","6","Optativa","6",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Integració de Sistemes","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330241/integracio-de-sistemes.pdf","6","Obligatòria","7",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Sistemes Automàtics i Robotitzats","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330242/sistemes-automatics-i-robotitzats.pdf","6","Obligatòria","7",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Treball de Fi de Grau","","24","Projecte","8",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","3D amb Kinect, Seminari Pràctic","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230306/3d-amb-kinect-seminari-practic.pdf","2","Optativa","1",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Administració de Sistemes Linux","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230312/administracio-de-sistemes-linux.pdf","2","Optativa","1",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Àlgebra Lineal","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230080/algebra-lineal.pdf","6","Obligatòria","1",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Àlgebra Lineal, Codis Lineals i Esquemes de Compartició de Secrets","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230300/algebra-lineal-codis-lineals-i-esquemes-de-comparticio-de-secrets.pdf","2","Optativa","1",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Càlcul","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230001/calcul.pdf","6","Obligatòria","1",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Crear el Teu Futur: un Simple Treball o la Teva Autèntica Passió","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230311/crear-el-teu-futur-un-simple-treball-o-la-teva-autentica-passio.pdf","2","Optativa","1",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Energies Renovables","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230302/energies-renovables.pdf","2","Optativa","1",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Fonaments d'Electrònica","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230082/fonaments-delectronica.pdf","7","Obligatòria","1",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Fonaments de Física","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230081/fonaments-de-fisica.pdf","5","Obligatòria","1",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Fonaments dels Ordinadors","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230005/fonaments-dels-ordinadors.pdf","6","Obligatòria","1",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Història de la Informàtica","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230321/historia-de-la-informatica.pdf","2","Optativa","1",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Història de les Telecomunicacions","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230314/historia-de-les-telecomunicacions.pdf","2","Optativa","1",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Ict4d. Tecnologies per al Desenvolupament Sostenible","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230308/ict4d.-tecnologies-per-al-desenvolupament-sostenible.pdf","2","Optativa","1",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Identificació de Pigments amb Espectrocopia Raman","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230323/identificacio-de-pigments-amb-espectrocopia-raman.pdf","2","Optativa","1",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Introducció a les Matemàtiques","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230316/introduccio-a-les-matematiques.pdf","2","Optativa","1",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","L'Enginyeria Financera a la Planificació Econòmica d'Inversions","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230320/lenginyeria-financera-a-la-planificacio-economica-dinversions.pdf","2","Optativa","1",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Mercat de les Telecomunicacions. l'Hipersector TIC","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230303/mercat-de-les-telecomunicacions.-lhipersector-tic.pdf","2","Optativa","1",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Projecte de Cooperació amb Tecnologies Wifi","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230318/projecte-de-cooperacio-amb-tecnologies-wifi.pdf","2","Optativa","1",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Ràdio Cognitiva","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230313/radio-cognitiva.pdf","2","Optativa","1",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Simulació i Anàlisi de Circuits Mitjançant PSpice","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230301/simulacio-i-analisi-de-circuits-mitjancant-pspice.pdf","2","Optativa","1",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Sistemes de Mesura de Baix Cost","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230319/sistemes-de-mesura-de-baix-cost.pdf","2","Optativa","1",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Tècniques Estadístiques per Xarxes Socials i la Www","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230322/tecniques-estadistiques-per-xarxes-socials-i-la-www.pdf","2","Optativa","1",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Una Introducció Pràctica al Matlab","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230309/una-introduccio-practica-al-matlab.pdf","2","Optativa","1",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Càlcul Vectorial","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230083/calcul-vectorial.pdf","6","Obligatòria","2",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Circuits i Sistemes Lineals","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230084/circuits-i-sistemes-lineals.pdf","6","Obligatòria","2",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Introducció a les Xarxes Telemàtiques","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230015/introduccio-a-les-xarxes-telematiques.pdf","6","Obligatòria","2",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Matemàtiques de la Telecomunicació","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230085/matematiques-de-la-telecomunicacio.pdf","6","Obligatòria","2",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Programació Orientada a Objectes","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230086/programacio-orientada-a-objectes.pdf","6","Obligatòria","2",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Aprenent amb Python","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230328/aprenent-amb-python.pdf","2","Optativa","3",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Disseny Digital","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230019/disseny-digital.pdf","6","Obligatòria","3",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Electromagnetisme","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230007/electromagnetisme.pdf","6","Obligatòria","3",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Introducció a l'Enginyeria TIC","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230009/introduccio-a-lenginyeria-tic.pdf","6","Obligatòria","3",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Probabilitat i Estadística","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230087/probabilitat-i-estadistica.pdf","6","Obligatòria","3",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Senyals i Sistemes","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230088/senyals-i-sistemes.pdf","6","Obligatòria","3",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Aplicacions i Serveis Telemàtics","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230020/aplicacions-i-serveis-telematics.pdf","6","Obligatòria","4",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Aprenentatge Automàtic per Reforç","","2","Optativa","4",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Funcions i Sistemes Electrònics","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230014/funcions-i-sistemes-electronics.pdf","6","Obligatòria","4",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Introducció a les Comunicacions","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230018/introduccio-a-les-comunicacions.pdf","6","Obligatòria","4",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Introducció al Processament Audiovisual","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230089/introduccio-al-processament-audiovisual.pdf","6","Obligatòria","4",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Ones Electromagnètiques","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230090/ones-electromagnetiques.pdf","6","Obligatòria","4",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Circuits d'Alta Freqüència","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230034/circuits-dalta-frequencia.pdf","4.5","Optativa","5",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Disseny de Sistemes Basats en Microprocessadors","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230091/disseny-de-sistemes-basats-en-microprocessadors.pdf","6","Obligatòria","5",""
"Grau en Enginyeria de Tecnologies i Serveis de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-tecnologies-i-serveis-de-telecomunicacio-barcelona-etsetb","240","Implementació d'una Petita Xarxa Social en el Núvol","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230326/implementacio-duna-petita-xarxa-social-en-el-nuvol.pdf","2","Optativa","5",""
